1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;-1.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;-1.0;107.0;109.00000000000001
105.29726609993695;-1.0;101.0;107.0;109.00000000000001
106.0;104.5;101.0;-1.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.03821347934452;104.5;101.0;107.0;109.00000000000001
106.28566187243284;104.5;101.0;107.0;109.00000000000001
106.12303945301996;104.5;101.0;107.0;109.00000000000001
106.22045528357182;104.5;101.0;107.0;109.00000000000001
106.11538098254971;104.5;101.0;107.0;109.00000000000001
106.2303350566143;104.5;101.0;107.0;109.00000000000001
106.24281189323486;104.5;-1.0;107.0;109.00000000000001
105.68116257306335;-1.0;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.02645896277514;104.5;101.0;107.0;109.00000000000001
106.12973124032419;104.5;101.0;107.0;109.00000000000001
106.16010904319668;104.5;101.0;107.0;109.00000000000001
106.02243652407905;104.5;101.0;107.0;-1.0
106.05038522843469;104.5;101.0;107.0;109.00000000000001
106.23997135466638;104.5;-1.0;107.0;109.00000000000001
105.69842802510605;-1.0;101.0;107.0;109.00000000000001
106.0;104.5;101.0;-1.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0;104.5;101.0;107.0;109.00000000000001
106.0434870480702;104.5;101.0;107.0;109.00000000000001
106.2653659825009;104.5;101.0;107.0;109.00000000000001
106.33639370278947;104.5;101.0;107.0;109.00000000000001
106.41501755338909;104.5;101.0;107.0;109.00000000000001
106.38623803063885;104.5;101.0;107.0;109.00000000000001
106.24964207085542;104.5;101.0;107.0;109.00000000000001
106.4700089683468;104.5;101.0;107.0;109.00000000000001
106.31122518447572;104.5;101.0;107.0;109.00000000000001
106.18924325545156;104.5;101.0;107.0;109.00000000000001
106.1302777249715;104.5;101.0;107.0;109.00000000000001
106.21913054908482;104.5;101.0;107.0;-1.0
106.11295747559856;104.5;101.0;-1.0;107.98746131874688
