1_C8.98;2_C27.66;3_C67.93;4_C8.98;6_C-299.31;7_C28.49;8_C-36.72;11_C18.52;12_C58.18;13_C139.97;14_C-72.73;15_C130.25;16_C33.58;17_C103.85;18_C92.07;19_C72.09;20_C-104.31;21_C-9.02;22_C62.35;23_C-95.35;24_C-54.28;27_C58.1;28_C76.82;29_C46.38;31_C-88.58;32_C-109.98;33_C151.27;34_C25.79;35_C8.84;36_C-12.09;39_C-119.43;40_C61.2;41_C-21.71;42_C-18.28;43_C93.33;44_C82.18;45_C139.21;46_C-47.62;47_C65.03;48_C139.11;49_C-111.08;50_C-86.08;51_C-113.17;52_C-145.92;53_C8;54_C65.32;55_C120.1;56_C104.48;57_C-100.32;58_C184.85;59_C-66.68;60_C10.55;62_C-42.23;66_C-12.24;67_C18.82;70_C11.92;72_C-2.51;73_C10.81;74_C-48.54;75_C-50.42;76_C-166.11;77_C-38.23;78_C-51.27;79_C270.19;80_C-136.21;82_C13.73;83_C-149.36;84_C-147.04;85_C12.47;86_C-99.66;88_C-0.18;90_C-42.83;91_C-61.37;92_C-202.47;93_C-122.47;94_C17.95;95_C56.76;96_C-49.29;97_C0.01;98_C112.29;99_C143.99;100_C-109.71;101_C-11.73;102_C120.15;103_C-46.97;104_C-5.25;105_C-8.61;106_C-88.77;107_C-44.47;108_C-2.94;109_C-41.39;110_C111.34;112_C-48.1;113_C-43.32;114_C69.69;115_C-105.64;116_C-4.07;117_C-155.15;118_C116.72
817.4607834920375;295.8993884425025;710.6292985979119;638.3427203919279;897.6116548767326;342.1171170532954;377.0884798902489;1207.6896832971129;772.2387019402895;638.8233491707427;234.63602445508445;1558.0800698002624;408.95985825200955;207.5284111717815;1137.526456197509;855.9695026732787;294.89899418768573;238.66874802611062;153.90825716753818;123.21662451795005;254.18491025408792;1180.2509203934574;290.1702150412653;433.55854489665757;757.4179353895782;1030.584981173062;400.08007915949577;1058.2082095401536;577.989450751297;452.76163014729036;418.1209074609432;973.142481915141;625.1124660092152;1673.587616487637;304.7272524767118;292.81185075706867;837.2975305388588;510.4766001420639;566.4673007258895;346.1156167875346;1457.7909731688517;277.8348780909364;286.52419333795984;297.8381423741677;367.5618665994124;1981.735469189687;1056.4820321559666;1354.9845589381725;223.04131430973058;209.44674320254205;5003.166384051259;1372.019417727191;1308.3875084452638;621.2485831485023;486.3250271312529;945.3310310442673;197.58061526880675;105.40062223419721;1231.152575350591;760.9560785819561;1191.150277236704;973.9314368659747;1190.1189075176453;602.1556380024973;2041.234945203751;933.819885090181;318.73818218793934;211.20683677188853;429.0110381643419;404.2449042617648;743.8201777825581;2851.1952606116834;163.35170605592623;1073.9740527421843;195.06579259636655;495.1551556998804;706.9167400689956;636.0155545243028;275.13560430903755;545.6413550156501;732.4758671798726;610.7736881012901;344.3535955395336;91.85784680439903;358.451705172821;607.2541237032609;454.6766163639091;694.4281147729919;897.5916827905481;36.92877422029605;131.84478723613287;668.0798129535084;1079.1072403741975;99.87862840322587;131.45317359635828;351.3144781439488;2996.547041865899;303.32831618980487;531.130533960653
897.0512967790003;358.3319441669383;686.7165048563911;748.3302644004336;885.4488934992203;412.503459956939;474.5222325208191;1272.3468109392213;763.4926645038317;596.218989407777;267.05069358966824;1483.0825841474307;533.054315969889;194.126961309877;1010.8221295964989;857.0550915815277;347.48429655941015;254.3506391754728;180.49646238788725;129.32189127344603;252.48765066628346;1358.708148939374;319.4441252627786;410.09018395358953;736.6093723811463;1005.8377982580188;390.2280125008599;1257.1857154252596;625.7640781345995;632.8652081910192;503.50002355538845;1186.6338047300699;644.9538947488664;1909.9595281762643;341.408240484748;279.35001621815275;1129.5547438602357;546.9161106897211;697.9042605331646;355.7999645495509;1460.2132045477572;328.7100752791831;295.15813179107334;335.4896632052821;498.5734553366193;1975.955213292246;1244.302468873951;1619.1433542642615;237.96134544627662;220.74113889774802;5350.963309309165;1339.414483421036;1397.8910344404183;699.7716314495474;484.17435881202465;1226.8849720878943;214.88530613497224;102.86081877016436;1392.3664720242841;983.0421927511895;1317.7753526559804;1268.36926624883;1230.5664452868666;684.5068253171172;2880.0539281604024;987.5607563490305;376.6953716317195;193.91970895694692;401.4373059875988;420.122339693436;878.1580586114295;2915.5217746135445;200.12588236641818;1368.0253709486617;227.72306616232186;563.4087189854188;779.6715673782849;650.0828907266397;304.2151496387366;707.7906129040243;719.5860849663218;658.4599637856818;354.23738298857114;95.64777109740774;402.1624310895584;698.7098467568616;637.784653251805;742.501630425669;953.4017003418115;33.4143520390374;150.92842185333728;731.0528900396589;1260.43251968689;107.69182251826649;149.9556040460574;411.02123736400273;3372.6816712806194;332.5521800390276;578.3535847139873
819.6431893023981;298.7831480601861;660.4264583287439;605.3394906701578;818.7794550075461;299.354144482448;487.61997390701373;1255.4917707946415;796.4166282597656;544.6751439977762;220.15802066083947;1506.6196884543988;428.7019328958894;180.43315410560908;901.0783817239588;615.2434731451764;289.10673897155993;232.35821620150273;164.10506382881005;108.15708104770441;210.07692001950048;995.9711793701092;286.6621096016905;337.04414647962705;763.2026816277393;1078.1052276687315;333.4178845764988;996.9331205689995;486.8657434956723;493.748657752139;417.1115174419742;1012.284780201417;641.9133857598003;1584.8870844331525;272.23113201539877;284.89793096054586;838.1083273938572;421.5004735123228;599.1245386890182;350.20890877334097;1327.6800132586259;256.42536959615313;257.74241235096486;312.4687634769671;364.24963033589216;1738.9181976799186;992.6157902511288;1326.0686603852012;190.6235275364936;207.13114765398248;4396.498016283649;1257.83984733728;1104.113476269021;647.2455485672004;447.95642336895463;1046.4547938081332;194.44907039005759;93.01847672512436;1075.3816607230003;771.0309336752106;1158.4747416248574;1024.7360414149598;1060.0565549662158;630.8636055928331;2196.658040727693;879.906441688236;323.22653265050457;173.5955972875925;368.72884818110464;376.3913931990518;768.6553397515419;2535.0954857013553;172.06538333400871;1005.0377322586908;196.05283401730736;394.8698607648667;640.7261227015626;607.5192320034414;219.97397471367856;530.8746262781534;673.1443009178657;619.1479083850786;397.188097496791;74.34332384682288;339.76647532788854;561.4919999690264;417.61024268056275;735.8267801786357;881.2293427277413;29.88379185440923;127.90917145360447;614.8901974756927;1065.5690449712645;90.5515913843579;133.04269555682362;366.4100105429552;2806.326892121127;333.8926452733919;481.49168193626446
721.7927920647509;286.9841191751507;600.9933331823073;464.5329984033434;766.3986346114876;278.09582042571554;397.17626744743364;931.3615146028525;583.1219816360053;471.14547240779393;183.71889400587654;1222.0240154429744;337.0140298892841;147.24362258857707;761.5112237134955;659.5595914692246;228.88112863837088;208.83317031263627;146.0013632889342;83.8065377778926;189.0044680932946;1047.9114630586732;219.60391907796313;348.583337972084;554.5325234544433;743.9768389633058;320.85154839225316;837.2769290848862;469.4444137706154;464.269482680812;363.57475408453774;924.6334796925138;448.3266153783696;1181.6417416276345;238.32345447765982;203.02050199719858;723.0741518079669;381.65538919864304;533.8802077709549;250.05444422287295;1160.4286639816512;201.02022139215524;196.69540744480736;246.01625843591236;313.22945992303045;1573.3000535393485;779.6555847158179;1041.1020069151207;168.29662961902477;167.11599749864976;3657.4921439871828;1033.1485931964858;1081.0977983692853;559.1248969222016;387.4805373929834;872.1639135997401;177.20734174116944;86.60450214126175;969.0789206326748;672.9011329736321;949.8661803454802;794.8586294153844;991.6389382452462;555.6615792755501;1649.7406466762545;747.574902777561;247.1992976590012;150.2317573892674;280.07617510748474;284.2361427722527;656.817050956159;2280.6086845142977;126.6349277699257;759.2931428462622;159.62125711134607;415.90615456151477;545.2835739150202;511.70135132680076;204.2414579870585;465.74257328772165;530.0794447522578;548.1569435265634;279.189010488633;64.72061022542489;370.21772883946227;530.3280321628234;398.5792315829491;653.3424315964498;716.480424764845;30.248523942982526;117.19859397804753;585.733267819373;841.8129400786613;80.08692873611587;112.8253808407985;289.9416605657745;2493.531070740441;272.30528992832484;442.829267893033
823.4778767311411;275.60815217512555;637.7466770632612;624.7603472888317;775.1866250729439;296.64164510316664;393.18771304493595;985.377002836527;642.8660165325125;510.6156304156687;184.63176775703525;1436.0169671484728;355.5973695892568;153.10233707317465;715.6255260337407;667.9433699298829;267.3577952230763;183.61191362193483;143.09860161344753;100.53630094602909;221.54328350843724;973.598060342579;242.6537478248438;390.6052310754839;599.3840223602192;724.1241314091556;301.9234134368492;916.819031498512;457.65667198590813;413.3625463767124;410.7710617153142;939.0258192135682;662.0574591867304;1439.0560412898024;224.0096610104717;229.90973305367305;772.7936261077549;406.1744639888668;469.2529485083645;328.40510073697374;1171.5386322499658;268.0285273997458;262.11843618645935;266.9962295780162;333.2000784845995;1646.0676945837001;926.757138711446;1172.8160721953632;189.92478424587284;194.8312586051604;4344.21930130093;1160.4115676278293;925.5226952868927;620.963620202539;397.4785254903448;1010.048719749352;166.73329016322936;93.83704542480245;1030.3577190285152;766.554926879238;993.2434064936097;960.5039188756273;1039.7286453229808;549.3059915484295;1885.9828761293952;823.8399120504685;316.3132944029612;147.44075961328255;344.50531480772355;302.9934897713857;740.1581672864949;2556.958439371975;150.1504853136011;1089.818781399087;178.87131629507633;457.2932762585363;527.0203262502864;620.0273415602965;220.5329535511191;520.6541492985748;550.6335366362446;509.41014824726284;304.3803527586132;71.89645568819797;339.4923953456327;529.851831342705;446.40652128838536;602.542371470504;748.1736493962992;24.58481880685421;119.22604167386962;653.2061698699526;1005.0476267857332;83.97037889177493;127.4235999087389;273.6822885054765;2824.627535964588;293.3046276428593;477.96384573609663
705.7570178252565;290.68741319414295;533.738983402735;538.1667260494543;727.3933933107911;299.74524985832335;386.8490720529602;884.8239559551214;666.7778385660215;443.6591660287089;196.8558393240313;1260.5218026401556;298.4362736261215;147.37615333969117;714.7962795439888;624.0200446676645;225.19175432086314;202.41149078419062;130.66194018736113;96.85832167237724;181.57025659802218;952.5255191717173;250.2027748850178;318.82050316479985;581.5100739536606;807.4158720726688;299.83806872528595;829.8838973118596;518.6220931817492;409.1206854833342;316.2505571896362;823.3787078464867;542.0588972831099;1314.7807488628505;276.56025920147545;231.9118612247477;673.93427402209;382.0033332949717;467.25597673397874;288.04847796367903;1166.29000561476;237.90513790992327;233.21308132446413;234.44939947991097;274.46784099717905;1479.3299023321567;895.210089007978;1143.209246892636;161.58743260335623;150.95782742956777;3852.0537659432425;1051.659538931749;962.2108615287548;519.4873722975871;335.9764938713066;859.8508274572695;182.28414095510797;93.69130922826717;906.8325767660517;618.8513890520644;949.970120725571;857.8864632618549;887.031821588146;481.4717294598512;1734.2589090950767;713.2779289074787;283.0936084338192;143.72900660695888;289.14510693415576;252.65522180383795;617.6377970831002;2149.8909898495126;144.18809128322079;870.2259226645992;155.2965599579099;391.07035684329065;516.7511552006428;552.6650433566685;200.15030034454966;439.48381030921934;546.2164601421381;584.942289039171;284.5292175965616;67.35536975612321;326.283074519336;518.8228191677301;426.1786788588668;604.4035866785151;623.4566964754657;27.928336107198337;104.89359974957164;517.1192558452873;989.7853487131769;82.80390012937268;92.49681275460209;318.31019985601154;2302.3218570716726;256.6103125047085;463.04866641896325
904.5533616237367;365.67799438405035;581.0217410268792;782.992545302007;858.3862910606758;315.5407843322772;439.4913249200607;1296.158560883891;771.4839380731842;513.5014313902792;247.55528225406053;1390.8496981922356;381.97950028067737;197.94802464705964;935.4504141246853;729.339055240334;273.21504423396;260.26813091790694;163.69710977962066;97.39229642892066;200.97149681439043;1148.3614307690927;332.6303462014982;415.8619554035964;750.6620184364615;857.1249544350256;403.317896356234;1021.1438159519868;487.17360427251185;509.8994378191919;435.6885417613421;983.3866674036594;643.9681734106537;1594.0273150930152;269.7198163023479;249.45379797750022;777.8596084041371;403.71941246294796;553.9959031267939;322.60523072466077;1506.6724895329085;295.3809390065097;287.21190080986844;304.6790471944805;389.5666515740363;2046.8015071697002;993.8824207686166;1375.9908443711786;225.8411783220397;199.54278666522885;4259.3181455845815;1336.7063258337462;1428.8361434041942;594.1786000581144;477.7422176989109;1186.8931953093422;182.2483901953252;101.37253979080037;1072.6419248324964;828.3275440484397;1176.800629174725;1032.9149964094627;1177.341022202851;628.645168874679;2266.1846141935503;873.569581787039;351.9707548433731;180.11090445078895;423.7353964790846;326.98913425451576;718.9619984640582;2655.396549284746;160.79546026517912;1023.6966384191744;201.96330075117572;472.84802983782583;664.0002140855007;600.6462786961819;254.00203648785063;525.5551976670654;625.2335702459486;520.2489395364909;351.8810628679438;83.32574794519137;410.5642119142409;636.7682756063639;484.9081119736538;767.4766224716502;826.3147722250646;31.723278799620203;133.60042136962292;615.7130304361343;1187.8983218335877;105.36617309127836;136.6627369976923;482.79809256648906;3350.751471247664;367.5334052348123;551.5891097741995
907.7482925526698;308.5254116878164;605.9559581780313;695.7068868531794;814.8455168760617;312.8110792289848;471.9273605174113;1179.9322697784878;788.5997625686858;534.5073463951018;231.73810457783148;1436.07262651926;404.61753096618014;178.15939276320094;920.9439514459324;714.5955867582406;261.71015094725925;228.6406595320187;165.1382557069911;112.7883932611712;207.17022964255756;1161.4160579256093;246.8204019996353;366.29798715659405;713.2225282871237;930.858878478974;370.49142546408336;950.1810180776793;621.2359284140379;579.0339988019961;453.6062889065192;1081.2067871741663;614.4564306382098;1607.916286534337;288.56979899677145;270.1682365281258;815.4298172092683;418.3825141286801;529.4253129277928;323.70914592160864;1402.6720366974544;308.7042901776849;278.8362835670642;273.5481320695756;398.47695739358073;1882.2442651610145;1074.9732510893634;1428.798767661934;198.20137180508013;196.69453150286736;4853.105158739259;1325.4912176969665;1285.7286522825536;593.4230709050872;459.3638106955236;1121.9763571740834;198.41976359198594;89.06637395564067;1076.174104729746;717.7243365569706;991.0123320852474;1002.4891218222978;1135.8008302414066;621.8193480468366;2182.425112141253;782.3121959377526;314.16799443565077;182.0635977091825;373.59758161042345;341.5681390986052;744.0504600357596;2724.52763999099;166.09527463804386;945.7312501817776;193.41283519459037;498.9738080411072;653.8207790591637;651.2960244630349;217.15467695909143;595.6195891454452;624.1266493415064;551.4478914876872;359.7314454339204;81.9548111133488;396.7075355024437;542.601868426127;484.42197283215035;713.9511325112541;840.8202181957658;35.93911643610663;124.25234136251589;685.6625338529599;1207.8851069451364;97.44885247852432;137.0034634293008;360.7014236085128;3186.90227893128;327.80458387556195;607.3161037732656
835.7182838905013;317.88937242427346;648.6410374015378;656.350089863466;913.0977461645323;330.5159312275152;423.38102522475214;1226.3474353970844;775.1358485145959;655.4117170179278;240.2839831606283;1549.179433902246;439.8553060334027;191.58119391321728;999.4152014887375;711.547555935931;295.42757289293274;220.58959461561733;167.4069590864074;115.91282474283771;239.36585622495963;1154.70105627458;308.8286905316535;416.78299896018206;740.2429138338308;978.9321180035755;409.2494350127422;1070.9050328011892;530.5448248405597;517.3190542996972;435.88262603549583;1067.102686738316;717.2563731909601;1511.775544869207;301.29508660890235;248.91742588264307;956.7417394759678;473.1565498267784;514.3629154668224;331.2125831233124;1467.1521321826779;273.2230276318572;295.6341062155638;310.348304622908;367.44311495297444;1836.6028468127538;1022.6521847408261;1505.2181824358577;197.19425265843074;200.07728990068028;4320.360556013637;1303.2980103010632;1277.202444688716;674.9476918848993;489.08573158526053;1152.995320257498;209.58644664594215;106.45459964928641;1199.5102150806947;839.7922946034028;1039.7836071200547;1108.3583058866939;1111.574768572992;680.6311745397251;2079.391265267694;909.1553473263209;305.0624834145905;190.67739732957372;423.5677403189748;341.3176838669481;809.9846777788405;2398.783193480635;161.58497607850444;1070.0403322584184;206.82971605605354;495.13025978243536;696.8784452463119;659.8026933615498;272.8398133866579;634.5189971983685;709.8364631907137;673.8812619718615;357.3497007682829;78.27914857759221;370.99808308792404;647.4801126643658;489.26120776452217;621.4372264531245;880.6332824353212;38.47701461903562;128.5135726231568;644.9990608686095;1137.2766488806094;101.96245566327323;133.75112177426118;366.015800659016;3092.9080386251117;354.0303891890232;584.948069300184
1321.0766100116618;485.155878554927;853.2234674494717;921.9193271105099;1339.4630549034825;531.1966935606846;596.5758891427445;1552.6923516111888;1169.6613989855107;864.7759425994772;359.71150009476946;2184.1466617864908;648.3250343802173;313.5957532223042;1513.1414218647496;1031.8600951955154;400.926952186223;376.5432349846347;247.64615581642818;152.89289615847164;304.59745886196976;1664.2543282213906;392.157802176953;618.330740879917;910.9000706121595;1341.1933065731973;606.9007706618576;1360.3595410461983;797.6805179845427;847.9510528806089;617.872336064782;1770.5787390098133;779.2802090761036;2047.1242036057638;503.3956076027501;389.0957749236083;1342.9591626452336;679.523146302864;841.2963339842568;503.79759021725704;2153.2942764488967;396.82838317795006;394.0639195384911;441.4186759739054;594.5188476680044;2943.8711545549663;1600.7372206989228;1764.2774002959825;283.6910514543602;287.6035110730091;7607.873987798033;1737.8640221110327;1676.8255253344128;1047.3289469049857;607.4144487340751;1639.9014140232753;273.16141644868634;140.89682778606957;1543.4401411907374;1080.5824612393656;1591.2047575599422;1401.9758712545656;1789.5193009729505;971.1501206166346;3018.1408893002813;1386.5805453292535;495.76641336897666;281.91560694446315;621.7775752203745;491.8217390424035;1048.8747542255592;3576.2874501357787;254.43165704010377;1596.9507391012314;296.9624991567879;624.5248824889428;1022.8255526461038;872.6190811597738;328.89580355413386;812.1175022783654;859.5277121373159;919.752571623429;534.1548501532305;124.3588997866447;473.9196610241851;949.1426997043089;785.3438991261986;1013.9354282228452;1189.9636469045342;59.16122672816074;197.06696731304436;827.4878464581825;1678.6965814133869;155.6222341549686;168.31946806054236;575.9541909573912;4740.441887232576;488.55039454814647;893.0832454186016
